adsh	tag	version	ddate	qtrs	uom	dimh	iprx	value	footnote	footlen	dimn	coreg	durp	datp	dcml
0001065280-19-000043	EarningsPerShareDiluted	us-gaap/2018	20171231	4	USD	0x00000000	0	1.2500		0	0		0.01095891	0.0	2
0001065280-19-000043	EarningsPerShareDiluted	us-gaap/2018	20180331	1	USD	0x00000000	0	0.6400		0	0		0.024658024	0.0	2
0001065280-19-000043	EarningsPerShareDiluted	us-gaap/2018	20180630	1	USD	0x00000000	0	0.8500		0	0		0.013698995	0.0	2
0001065280-19-000043	EarningsPerShareDiluted	us-gaap/2018	20180930	1	USD	0x00000000	0	0.8900		0	0		0.0027400255	0.0	2
0001065280-19-000043	EarningsPerShareDiluted	us-gaap/2018	20181231	1	USD	0x00000000	0	0.3000		0	0		0.0027400255	0.0	2
0001065280-19-000043	EarningsPerShareDiluted	us-gaap/2018	20181231	4	USD	0x00000000	0	2.6800		0	0		0.01095891	0.0	2
0001065280-19-000043	EffectiveIncomeTaxRateContinuingOperations	us-gaap/2018	20161231	4	pure	0x00000000	0	0.2800		0	0		0.0	0.0	2
0001065280-19-000043	EffectiveIncomeTaxRateContinuingOperations	us-gaap/2018	20171231	4	pure	0x00000000	0	-0.1500		0	0		0.01095891	0.0	2
0001065280-19-000043	EffectiveIncomeTaxRateContinuingOperations	us-gaap/2018	20181231	4	pure	0x00000000	0	0.0100		0	0		0.01095891	0.0	2
0001065280-19-000043	ForeignCurrencyTransactionGainLossBeforeTax	us-gaap/2018	20161231	4	USD	0x00000000	0	0.0000		0	0		0.0	0.0	-3
0001065280-19-000043	ForeignCurrencyTransactionGainLossBeforeTax	us-gaap/2018	20161231	4	USD	0x81e3bf4d9b973c65ba0fe2a2584bb4de	0	23000000.0000		0	1		0.0	0.0	-6
0001065280-19-000043	ForeignCurrencyTransactionGainLossBeforeTax	us-gaap/2018	20171231	4	USD	0x00000000	0	-140790000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	ForeignCurrencyTransactionGainLossBeforeTax	us-gaap/2018	20171231	4	USD	0x81e3bf4d9b973c65ba0fe2a2584bb4de	0	-128000000.0000		0	1		0.01095891	0.0	-6
0001065280-19-000043	ForeignCurrencyTransactionGainLossBeforeTax	us-gaap/2018	20181231	4	USD	0x00000000	0	73953000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	ForeignCurrencyTransactionGainLossBeforeTax	us-gaap/2018	20181231	4	USD	0x81e3bf4d9b973c65ba0fe2a2584bb4de	0	-1000000.0000		0	1		0.01095891	0.0	-6
0001065280-19-000043	LongTermDebtFairValue	us-gaap/2018	20171231	0	USD	0xf37bd55b37c34c809611046f7f98f2c0	0	0.0000		0	2		0.0	0.0	-6
0001065280-19-000043	LongTermDebtFairValue	us-gaap/2018	20171231	0	USD	0x88a07f962a18ce9b610601aa0d9eac3d	0	856000000.0000		0	2		0.0	0.0	-6
0001065280-19-000043	LongTermDebtFairValue	us-gaap/2018	20171231	0	USD	0x2c48aa5ac9bcce61188452457708de58	0	739000000.0000		0	2		0.0	0.0	-6
0001065280-19-000043	LongTermDebtFairValue	us-gaap/2018	20171231	0	USD	0x38c5e3c37e14e294c96d3868bf3966a8	0	427000000.0000		0	2		0.0	0.0	-6
0001065280-19-000043	LongTermDebtFairValue	us-gaap/2018	20171231	0	USD	0x735b765facde6ca15a9faf6275494be2	0	530000000.0000		0	2		0.0	0.0	-6
0001065280-19-000043	LongTermDebtFairValue	us-gaap/2018	20171231	0	USD	0x54ee41bc03a23fc41a13357dbe5ae679	0	1571000000.0000		0	2		0.0	0.0	-6
0001065280-19-000043	LongTermDebtFairValue	us-gaap/2018	20171231	0	USD	0xb79606788507369c0e120d24adefdbdd	0	0.0000		0	2		0.0	0.0	-6
0001065280-19-000043	LongTermDebtFairValue	us-gaap/2018	20171231	0	USD	0x289711aded84f4d707ba93697d61bcaa	0	983000000.0000		0	2		0.0	0.0	-6
0001065280-19-000043	LongTermDebtFairValue	us-gaap/2018	20171231	0	USD	0x92c4f20bcd2ae9aad4e3b82dd56306d9	0	0.0000		0	2		0.0	0.0	-6
0001065280-19-000043	LongTermDebtFairValue	us-gaap/2018	20171231	0	USD	0x4aeca6b0d1416a3a8234b470b35297bc	0	1575000000.0000		0	2		0.0	0.0	-6
0001065280-19-000043	LongTermDebtFairValue	us-gaap/2018	20181231	0	USD	0xf37bd55b37c34c809611046f7f98f2c0	0	1851000000.0000		0	2		0.0	0.0	-6
0001065280-19-000043	LongTermDebtFairValue	us-gaap/2018	20181231	0	USD	0x88a07f962a18ce9b610601aa0d9eac3d	0	812000000.0000		0	2		0.0	0.0	-6
0001065280-19-000043	LongTermDebtFairValue	us-gaap/2018	20181231	0	USD	0x2c48aa5ac9bcce61188452457708de58	0	706000000.0000		0	2		0.0	0.0	-6
0001065280-19-000043	LongTermDebtFairValue	us-gaap/2018	20181231	0	USD	0x38c5e3c37e14e294c96d3868bf3966a8	0	407000000.0000		0	2		0.0	0.0	-6
0001065280-19-000043	LongTermDebtFairValue	us-gaap/2018	20181231	0	USD	0x735b765facde6ca15a9faf6275494be2	0	509000000.0000		0	2		0.0	0.0	-6
0001065280-19-000043	LongTermDebtFairValue	us-gaap/2018	20181231	0	USD	0x54ee41bc03a23fc41a13357dbe5ae679	0	1464000000.0000		0	2		0.0	0.0	-6
0001065280-19-000043	LongTermDebtFairValue	us-gaap/2018	20181231	0	USD	0xb79606788507369c0e120d24adefdbdd	0	1241000000.0000		0	2		0.0	0.0	-6
0001065280-19-000043	LongTermDebtFairValue	us-gaap/2018	20181231	0	USD	0x289711aded84f4d707ba93697d61bcaa	0	915000000.0000		0	2		0.0	0.0	-6
0001065280-19-000043	LongTermDebtFairValue	us-gaap/2018	20181231	0	USD	0x92c4f20bcd2ae9aad4e3b82dd56306d9	0	797000000.0000		0	2		0.0	0.0	-6
0001065280-19-000043	LongTermDebtFairValue	us-gaap/2018	20181231	0	USD	0x4aeca6b0d1416a3a8234b470b35297bc	0	1446000000.0000		0	2		0.0	0.0	-6
0001065280-19-000043	NoncurrentAssets	us-gaap/2018	20171231	0	USD	0x6a38719a1a103b653baa823273f460c8	0	289875000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	NoncurrentAssets	us-gaap/2018	20171231	0	USD	0xbafdbf58bcbf5f70e48ae0538cbf1649	0	29529000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	NoncurrentAssets	us-gaap/2018	20181231	0	USD	0x6a38719a1a103b653baa823273f460c8	0	381947000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	NoncurrentAssets	us-gaap/2018	20181231	0	USD	0xbafdbf58bcbf5f70e48ae0538cbf1649	0	36334000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20160331	1	USD	0x00000000	0	49453000.0000		0	0		0.013698995	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20160331	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	0.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20160331	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	49453000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20160630	1	USD	0x00000000	0	70370000.0000		0	0		0.013698995	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20160630	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	0.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20160630	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	70370000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20160930	1	USD	0x00000000	0	106036000.0000		0	0		0.0027400255	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20160930	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	0.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20160930	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	106036000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20161231	1	USD	0x00000000	0	153934000.0000		0	0		0.0027400255	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20161231	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	0.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20161231	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	153934000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20161231	4	USD	0x00000000	0	379793000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20161231	4	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	0.0000		0	1		0.0	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20161231	4	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	379793000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20170331	1	USD	0x00000000	0	256942000.0000		0	0		0.024658024	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20170331	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	0.0000		0	1		0.024658024	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20170331	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	256942000.0000		0	1		0.024658024	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20170630	1	USD	0x00000000	0	127807000.0000		0	0		0.013698995	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20170630	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	0.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20170630	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	127807000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20170930	1	USD	0x00000000	0	208627000.0000		0	0		0.0027400255	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20170930	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	0.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20170930	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	208627000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20171231	1	USD	0x00000000	0	245303000.0000		0	0		0.0027400255	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20171231	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	0.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20171231	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	245303000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20171231	4	USD	0x00000000	0	838679000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20171231	4	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	0.0000		0	1		0.01095891	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20171231	4	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	838679000.0000		0	1		0.01095891	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20180331	1	USD	0x00000000	0	446578000.0000		0	0		0.024658024	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20180331	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	0.0000		0	1		0.024658024	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20180331	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	446578000.0000		0	1		0.024658024	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20180630	1	USD	0x00000000	0	462213000.0000		0	0		0.013698995	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20180630	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	0.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20180630	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	462213000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20180930	1	USD	0x00000000	0	480668000.0000		0	0		0.0027400255	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20180930	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	0.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20180930	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	480668000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	OperatingIncomeLoss	us-gaap/2018	20181231	4	USD	0x00000000	0	1605226000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeReclassificationAdjustmentsNetOfTax	us-gaap/2018	20161231	4	USD	0x00000000	0	207000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeReclassificationAdjustmentsNetOfTax	us-gaap/2018	20171231	4	USD	0x00000000	0	599000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeReclassificationAdjustmentsNetOfTax	us-gaap/2018	20181231	4	USD	0x00000000	0	0.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	PreferredStockSharesAuthorized	us-gaap/2018	20171231	0	shares	0x00000000	0	10000000.0000		0	0		0.0	0.0	32767
0001065280-19-000043	PreferredStockSharesAuthorized	us-gaap/2018	20181231	0	shares	0x00000000	0	10000000.0000		0	0		0.0	0.0	32767
0001065280-19-000043	PreferredStockSharesOutstanding	us-gaap/2018	20171231	0	shares	0x00000000	0	0.0000		0	0		0.0	0.0	32767
0001065280-19-000043	PreferredStockSharesOutstanding	us-gaap/2018	20181231	0	shares	0x00000000	0	0.0000		0	0		0.0	0.0	32767
0001065280-19-000043	PurchaseObligationDueAfterFifthYear	us-gaap/2018	20171231	0	USD	0x00000000	0	143535000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	PurchaseObligationDueAfterFifthYear	us-gaap/2018	20181231	0	USD	0x00000000	0	148334000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice	us-gaap/2018	20171231	4	USD	0x00000000	0	3.2500		0	0		0.01095891	0.0	2
0001065280-19-000043	ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice	us-gaap/2018	20181231	4	USD	0x00000000	0	4.6000		0	0		0.01095891	0.0	2
0001065280-19-000043	ChangeInStreamingContentLiabilities	0001065280-19-000043	20161231	4	USD	0x00000000	0	1772650000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	ChangeInStreamingContentLiabilities	0001065280-19-000043	20171231	4	USD	0x00000000	0	900006000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	ChangeInStreamingContentLiabilities	0001065280-19-000043	20181231	4	USD	0x00000000	0	999880000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	CapitalLeasesFinancingObligationUnderExtendedLeaseTerm	0001065280-19-000043	20181231	0	USD	0x1cefd0c247c3f1cefd3b70581e60a33f	0	22000000.0000		0	2		0.0	0.0	-6
0001065280-19-000043	CostofServicesAmortizationofStreamingContentAssets	0001065280-19-000043	20161231	4	USD	0x00000000	0	4788498000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	CostofServicesAmortizationofStreamingContentAssets	0001065280-19-000043	20171231	4	USD	0x00000000	0	6197817000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	CostofServicesAmortizationofStreamingContentAssets	0001065280-19-000043	20181231	4	USD	0x00000000	0	7532088000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	PaymentsForAcquisitionsOfDVDContentAssets	0001065280-19-000043	20161231	4	USD	0x00000000	0	77177000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	PaymentsForAcquisitionsOfDVDContentAssets	0001065280-19-000043	20171231	4	USD	0x00000000	0	53720000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	PaymentsForAcquisitionsOfDVDContentAssets	0001065280-19-000043	20181231	4	USD	0x00000000	0	38586000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	AccruedLiabilitiesCurrent	us-gaap/2018	20171231	0	USD	0x00000000	0	315094000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	AccruedLiabilitiesCurrent	us-gaap/2018	20181231	0	USD	0x00000000	0	477417000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	CommonStockSharesIssued	us-gaap/2018	20171231	0	shares	0x00000000	0	433392696.0000		0	0		0.0	0.0	32767
0001065280-19-000043	CommonStockSharesIssued	us-gaap/2018	20181231	0	shares	0x00000000	0	436598597.0000		0	0		0.0	0.0	32767
0001065280-19-000043	CurrentStateAndLocalTaxExpenseBenefit	us-gaap/2018	20161231	4	USD	0x00000000	0	5790000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	CurrentStateAndLocalTaxExpenseBenefit	us-gaap/2018	20171231	4	USD	0x00000000	0	-7601000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	CurrentStateAndLocalTaxExpenseBenefit	us-gaap/2018	20181231	4	USD	0x00000000	0	-10234000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	DebtInstrumentBasisSpreadOnVariableRate1	us-gaap/2018	20181231	4	pure	0x452ff3c2e7c1f1aacab664584bb029ef	0	0.0000		0	3		0.01095891	0.0	32767
0001065280-19-000043	DebtInstrumentBasisSpreadOnVariableRate1	us-gaap/2018	20181231	4	pure	0x4de1503bc7579721490eb019eca5c1f8	0	0.0050		0	2		0.01095891	0.0	32767
0001065280-19-000043	DebtInstrumentBasisSpreadOnVariableRate1	us-gaap/2018	20181231	4	pure	0xa7ba573becea2c474b64dedcbf452935	0	0.0100		0	2		0.01095891	0.0	32767
0001065280-19-000043	DebtInstrumentBasisSpreadOnVariableRate1	us-gaap/2018	20181231	4	pure	0x7d2f2240ee370e09c28d9b0d9771d8c1	0	0.0075		0	2		0.01095891	0.0	32767
0001065280-19-000043	DeferredTaxAssetsNet	us-gaap/2018	20171231	0	USD	0x00000000	0	478266000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	DeferredTaxAssetsNet	us-gaap/2018	20181231	0	USD	0x00000000	0	564425000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals	us-gaap/2018	20171231	0	USD	0x00000000	0	34170000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals	us-gaap/2018	20181231	0	USD	0x00000000	0	36396000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	DepreciationDepletionAndAmortization	us-gaap/2018	20161231	4	USD	0x00000000	0	57528000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	DepreciationDepletionAndAmortization	us-gaap/2018	20171231	4	USD	0x00000000	0	71911000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	DepreciationDepletionAndAmortization	us-gaap/2018	20181231	4	USD	0x00000000	0	83157000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	ForeignCurrencyTransactionLossBeforeTax	us-gaap/2018	20181231	4	USD	0x4aeca6b0d1416a3a8234b470b35297bc	0	74000000.0000		0	2		0.01095891	0.0	-6
0001065280-19-000043	IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic	us-gaap/2018	20161231	4	USD	0x00000000	0	188078000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic	us-gaap/2018	20171231	4	USD	0x00000000	0	144100000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic	us-gaap/2018	20181231	4	USD	0x00000000	0	845402000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign	us-gaap/2018	20161231	4	USD	0x00000000	0	72429000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign	us-gaap/2018	20171231	4	USD	0x00000000	0	341221000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign	us-gaap/2018	20181231	4	USD	0x00000000	0	381056000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	IncomeTaxReconciliationForeignIncomeTaxRateDifferential	us-gaap/2018	20161231	4	USD	0x00000000	0	14639000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	IncomeTaxReconciliationForeignIncomeTaxRateDifferential	us-gaap/2018	20171231	4	USD	0x00000000	0	-87514000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	IncomeTaxReconciliationForeignIncomeTaxRateDifferential	us-gaap/2018	20181231	4	USD	0x00000000	0	63519000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	IncomeTaxReconciliationTaxCreditsResearch	us-gaap/2018	20161231	4	USD	0x00000000	0	41144000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	IncomeTaxReconciliationTaxCreditsResearch	us-gaap/2018	20171231	4	USD	0x00000000	0	79868000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	IncomeTaxReconciliationTaxCreditsResearch	us-gaap/2018	20181231	4	USD	0x00000000	0	140749000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	IncreaseDecreaseInContractWithCustomerLiability	us-gaap/2018	20161231	4	USD	0x00000000	0	96751000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	IncreaseDecreaseInContractWithCustomerLiability	us-gaap/2018	20171231	4	USD	0x00000000	0	177974000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	IncreaseDecreaseInContractWithCustomerLiability	us-gaap/2018	20181231	4	USD	0x00000000	0	142277000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	IncreaseDecreaseInOtherCurrentAssets	us-gaap/2018	20161231	4	USD	0x00000000	0	-46970000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	IncreaseDecreaseInOtherCurrentAssets	us-gaap/2018	20171231	4	USD	0x00000000	0	234090000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	IncreaseDecreaseInOtherCurrentAssets	us-gaap/2018	20181231	4	USD	0x00000000	0	200192000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	LongTermDebtMaturingInYearsTwoAndThree	us-gaap/2018	20171231	0	USD	0x00000000	0	627444000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	LongTermDebtMaturingInYearsTwoAndThree	us-gaap/2018	20181231	0	USD	0x00000000	0	1550581000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	LongTermDebtNoncurrent	us-gaap/2018	20171231	0	USD	0x00000000	0	6499432000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	LongTermDebtNoncurrent	us-gaap/2018	20181231	0	USD	0x00000000	1	10360000000.0000		0	0		0.0	0.0	-6
0001065280-19-000043	LongTermDebtNoncurrent	us-gaap/2018	20181231	0	USD	0x00000000	0	10360058000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	NetIncomeLoss	us-gaap/2018	20161231	4	USD	0x00000000	0	186678000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	NetIncomeLoss	us-gaap/2018	20161231	4	USD	0xaff49d53012fa8fe16e4b169dde56fd7	0	186678000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	NetIncomeLoss	us-gaap/2018	20170331	1	USD	0x00000000	0	178222000.0000		0	0		0.024658024	0.0	-3
0001065280-19-000043	NetIncomeLoss	us-gaap/2018	20170630	1	USD	0x00000000	0	65600000.0000		0	0		0.013698995	0.0	-3
0001065280-19-000043	NetIncomeLoss	us-gaap/2018	20170930	1	USD	0x00000000	0	129590000.0000		0	0		0.0027400255	0.0	-3
0001065280-19-000043	NetIncomeLoss	us-gaap/2018	20171231	1	USD	0x00000000	0	185517000.0000		0	0		0.0027400255	0.0	-3
0001065280-19-000043	NetIncomeLoss	us-gaap/2018	20171231	4	USD	0x00000000	0	558929000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	NetIncomeLoss	us-gaap/2018	20171231	4	USD	0xaff49d53012fa8fe16e4b169dde56fd7	0	558929000.0000		0	1		0.01095891	0.0	-3
0001065280-19-000043	NetIncomeLoss	us-gaap/2018	20180331	1	USD	0x00000000	0	290124000.0000		0	0		0.024658024	0.0	-3
0001065280-19-000043	NetIncomeLoss	us-gaap/2018	20180630	1	USD	0x00000000	0	384349000.0000		0	0		0.013698995	0.0	-3
0001065280-19-000043	NetIncomeLoss	us-gaap/2018	20180930	1	USD	0x00000000	0	402835000.0000		0	0		0.0027400255	0.0	-3
0001065280-19-000043	NetIncomeLoss	us-gaap/2018	20181231	1	USD	0x00000000	0	133934000.0000		0	0		0.0027400255	0.0	-3
0001065280-19-000043	NetIncomeLoss	us-gaap/2018	20181231	4	USD	0x00000000	0	1211242000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	NetIncomeLoss	us-gaap/2018	20181231	4	USD	0xaff49d53012fa8fe16e4b169dde56fd7	0	1211242000.0000		0	1		0.01095891	0.0	-3
0001065280-19-000043	OtherAssetsCurrent	us-gaap/2018	20171231	0	USD	0x00000000	0	536245000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	OtherAssetsCurrent	us-gaap/2018	20181231	0	USD	0x00000000	0	748466000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax	us-gaap/2018	20171231	4	USD	0x00000000	0	28137000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax	us-gaap/2018	20171231	4	USD	0x444052a471a5570b5440343ac5b604b2	0	728000.0000		0	1		0.01095891	0.0	-3
0001065280-19-000043	OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax	us-gaap/2018	20171231	4	USD	0xdd10770de2537b8b0dae431b0e6bb889	0	27409000.0000		0	1		0.01095891	0.0	-3
0001065280-19-000043	OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax	us-gaap/2018	20181231	4	USD	0x00000000	0	975000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax	us-gaap/2018	20181231	4	USD	0x444052a471a5570b5440343ac5b604b2	0	0.0000		0	1		0.01095891	0.0	-3
0001065280-19-000043	OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax	us-gaap/2018	20181231	4	USD	0xdd10770de2537b8b0dae431b0e6bb889	0	975000.0000		0	1		0.01095891	0.0	-3
